group	index	message_id	prefix_rom_offset	data_rom_offset	compressed_bytes	bits_consumed	symbol_count	raw_symbols	text
03	10	0x0310	0x0267E1	0x0267E2	25	194	49	1CC 014 033 03E 001 014 0D8 020 03F 03D 1C8 014 019 02E 037 028 035 012 084 01F 027 079 001 01E 039 084 01B 03F 010 1C8 01B 041 012 02A 03D 029 001 014 039 084 015 001 010 084 01C 015 038 035 1C0	"<SPEAKER>「おやっ お嬢ちゃん
おこまりのようだね? それじゃあ
しょうひんは おれが あずかるよ"
03	11	0x0311	0x0267FB	0x0267FC	26	202	47	1CC 025 032 021 03C 001 024 03D 023 015 01B 022 1C8 023 037 025 097 022 017 039 035 07A 001 029 033 017 097 024 011 023 1C8 014 039 084 015 011 01F 084 01F 011 020 02E 012 084 01E 07A 1C0	"<SPEAKER>「にもつを なんとかして
とりに来てくれよ! はやく来ないと
おれがいただいちまうぞ!"
03	12	0x0312	0x026816	0x026817	6	41	11	1D0 084 01A 03D 027 03D 084 022 01B 01F 1C0	"<CLEAR>
ざんねんでした"
03	13	0x0313	0x02681D	0x02681E	9	71	17	1D0 032 012 011 020 084 023 001 010 01E 084 02A 02E 01C 015 079 1C0	"<CLEAR>
もういちど あそびますか?"
03	14	0x0314	0x026827	0x026828	13	97	24	1D0 04E 06C 070 055 060 04D 06F 084 015 010 037 02E 01C 1C8 010 01E 084 02A 02E 01C 015 079 1C0	"<CLEAR>
スロットマシンがあります
あそびますか?"
03	15	0x0315	0x026835	0x026836	16	122	35	1D0 04E 06C 070 055 060 04D 06F 084 015 010 037 02E 01C 1C8 084 022 032 001 04B 043 06F 084 015 001 010 037 02E 01D 03D 027 081 081 081 1C0	"<CLEAR>
スロットマシンがあります
でも コインが ありませんね・・・"
03	16	0x0316	0x026846	0x026847	27	210	53	1CC 024 03D 084 022 001 02F 03D 024 001 019 03D 024 08B 025 1C8 030 020 040 012 025 001 024 038 03D 084 022 01B 041 012 027 013 081 081 081 1C8 01A 03E 083 029 037 001 03B 015 037 02E 01D 03D 035 081 081 081 1C0	"<SPEAKER>「なんで みんな こんな物に
むちゅうに なるんでしょうねえ・・・
さっぱり わかりませんよ・・・"
03	17	0x0317	0x026862	0x026863	21	163	42	1CC 014 001 014 0D8 01A 02E 07A 1C8 0A0 01B 015 018 024 011 084 022 017 084 01F 01A 039 07A 1C8 011 02E 001 084 01F 011 084 01B 024 12F 084 022 01C 084 01B 03F 07A 1C0	"<SPEAKER>「お お嬢さま!
話しかけないでくだされ!
いま だいじな所ですじゃ!"
03	18	0x0318	0x026878	0x026879	46	365	88	1CC 149 14A 0CD 12F 001 084 054 04E 068 06F 084 055 10B 10C 028 1C8 083 05E 056 06F 055 029 001 04F 06F 04E 084 015 035 017 022 1C8 091 099 084 029 021 084 017 03D 084 01F 035 07A 1C5 1CC 0A8 03E 022 017 028 029 001 014 03E 01A 03D 033 1C8 113 091 084 029 03E 015 084 01F 018 084 023 024 07A 1C8 014 0D8 020 03F 03D 029 001 093 015 112 015 011 079 1C0	"<SPEAKER>「観光名所 デスランド鉱山の
ペナントは センスがよくて
人気ばつぐんだよ!<WAIT><SPEAKER>「買ってくのは おっさんや
囚人ばっかだけどな!
お嬢ちゃんは 何か用かい?"
03	19	0x0319	0x0268A7	0x0268A8	8	60	15	1D0 083 05E 056 06F 055 084 015 001 029 03E 022 010 038 1C0	"<CLEAR>
ペナントが はってある"
03	1A	0x031A	0x0268B0	0x0268B1	23	179	46	1CC 024 03D 084 01F 001 02E 084 01F 001 01A 084 016 041 012 029 1C8 014 03B 03E 022 024 011 001 029 084 01C 084 01F 084 01E 07A 1C8 144 017 001 10B 10C 025 001 032 084 023 039 07A 1C0	"<SPEAKER>「なんだ まだ さぎょうは
おわってない はずだぞ!
早く 鉱山に もどれ!"
03	1B	0x031B	0x0268C8	0x0268C9	15	118	25	1CC 014 07A 001 01B 03D 011 037 084 01F 024 07A 1C8 01B 03E 015 037 001 029 01F 036 018 035 07A 1C0	"<SPEAKER>「お! しんいりだな!
しっかり はたらけよ!"
03	1C	0x031C	0x0268D8	0x0268D9	22	175	42	1CC 024 03D 084 01F 001 014 02E 013 001 016 03E 083 02B 03C 1C8 0D3 03E 022 024 011 024 07A 001 03B 038 011 084 015 1C8 12E 01C 03B 018 025 029 001 011 015 03D 024 1C0	"<SPEAKER>「なんだ おまえ きっぷを
持ってないな! わるいが
通すわけには いかんな"
03	1D	0x031D	0x0268EF	0x0268F0	18	141	34	1CC 084 015 03D 084 029 03E 022 001 029 01F 036 018 084 029 1C8 047 084 04D 05A 028 0E1 084 015 001 032 036 013 038 015 036 024 07A 1C0	"<SPEAKER>「がんばって はたらけば
カジノの券が もらえるからな!"
03	1E	0x031E	0x026902	0x026903	21	167	39	1CC 01A 084 016 041 012 03C 001 01A 084 02D 03E 01F 036 1C8 011 01F 011 031 025 010 012 084 01E 07A 1C8 144 017 001 10B 10C 025 001 032 084 023 039 07A 1C0	"<SPEAKER>「さぎょうを さぼったら
いたいめにあうぞ!
早く 鉱山に もどれ!"
03	1F	0x031F	0x026918	0x026919	21	163	38	1CC 01B 03D 011 037 084 01F 024 07A 001 020 03F 03D 023 1C8 05E 084 05D 069 084 01B 011 01A 03D 025 1C8 010 011 01A 021 025 001 011 03E 01F 015 079 1C0	"<SPEAKER>「しんいりだな! ちゃんと
ヘブリじいさんに
あいさつに いったか?"
03	20	0x0320	0x02692E	0x02692F	20	155	37	1CC 02C 02C 02C 001 084 019 017 03A 012 01A 03D 1C8 016 041 012 032 001 0AF 120 1C8 010 03D 084 01D 03D 025 024 03E 07A 001 084 018 02C 02C 02C 1C0	"<SPEAKER>「へへへ ごくろうさん
きょうも 一日
あんぜんになっ! げへへへ"
03	21	0x0321	0x026943	0x026944	36	285	67	1CC 02E 03E 022 01F 084 01D 001 019 030 01C 031 035 07A 1C5 1CC 035 017 032 001 0D5 0B8 0B2 0C7 084 022 001 014 039 028 1C8 014 023 012 023 03C 001 033 03E 021 018 022 017 039 01F 024 07A 1C5 1CC 014 023 012 023 028 001 015 01F 016 07A 001 012 084 015 078 03E 07A 1C0	"<SPEAKER>「まってたぜ こむすめよ!<WAIT><SPEAKER>「よくも 地下水道で おれの
おとうとを やっつけてくれたな!<WAIT><SPEAKER>「おとうとの かたき! うがーっ!"
03	22	0x0322	0x026968	0x026969	8	58	16	1CC 014 02E 013 036 001 01B 03D 084 01B 03D 084 01F 024 03E 1C0	<SPEAKER>「おまえら しんじんだなっ
03	23	0x0323	0x026971	0x026972	26	204	44	1CC 01E 019 028 001 015 084 02C 025 001 055 06C 070 04B 028 1C8 012 03D 022 03D 028 001 033 037 015 01F 084 015 1C8 015 011 022 010 038 015 036 001 035 078 017 118 031 03E 1C0	"<SPEAKER>「そこの かべに トロッコの
うんてんの やりかたが
かいてあるから よーく読めっ"
03	24	0x0324	0x02698C	0x02698D	116	921	199	1D0 01A 084 016 041 012 1B3 028 001 02F 024 01A 03D 02C 1C5 1D0 055 06C 070 04B 025 001 028 038 023 1C8 084 01B 084 023 012 022 016 025 001 015 01E 017 01A 039 02E 01C 1C5 1D0 084 05D 06B 078 048 029 001 022 032 023 028 1C8 016 011 03A 011 001 16F 084 05F 051 06F 03C 1C8 014 01C 023 001 015 015 037 02E 01C 1C5 1D0 01F 084 01F 01B 001 084 05D 06B 078 048 03C 014 01B 0F9 018 038 023 1C8 084 05D 06B 078 048 084 015 001 015 027 021 01B 022 1C8 01B 084 029 036 017 001 016 015 024 017 024 037 02E 01C 1C5 1D0 0B9 1AB 022 03D 015 03D 001 01C 038 023 016 029 1C8 02E 084 015 037 01F 011 001 0B9 1AB 02C 1C8 130 153 084 05F 051 06F 03C 001 014 01B 022 017 084 01F 01A 011 1C5 1D0 01F 084 01F 01B 001 0B9 1AB 022 03D 015 03D 084 015 1C8 084 022 016 024 011 001 01D 03D 03A 032 001 010 037 02E 01C 1C0	"<CLEAR>
さぎょう員の みなさんへ<WAIT>
<CLEAR>
トロッコに のると
じどうてきに かそくされます<WAIT>
<CLEAR>
ブレーキは てもとの
きいろい Bボタンを
おすと かかります<WAIT>
<CLEAR>
ただし ブレーキをおし続けると
ブレーキが かねつして
しばらく きかなくなります<WAIT>
<CLEAR>
方向てんかん するときは
まがりたい 方向へ
十字ボタンを おしてください<WAIT>
<CLEAR>
ただし 方向てんかんが
できない せんろも あります"
03	25	0x0325	0x026A01	0x026A02	39	309	74	1CC 014 012 001 0D5 0B8 0DC 175 084 022 1C8 064 06F 04E 051 078 084 023 032 084 015 001 1AC 02E 03E 022 01F 084 01D 07A 1C5 1CC 024 03D 084 01F 015 001 084 023 03D 020 03F 03D 01A 03B 084 016 03C 1C8 029 084 01B 031 038 02F 01F 011 084 01F 035 1C5 1CC 046 06B 032 001 08D 019 012 015 024 010 1C0	"<SPEAKER>「おう 地下神殿で
モンスターどもが 集まってたぜ!<WAIT><SPEAKER>「なんだか どんちゃんさわぎを
はじめるみたいだよ<WAIT><SPEAKER>「オレも 行こうかなあ"
03	26	0x0326	0x026A29	0x026A2A	61	486	120	1CC 019 028 10B 10C 028 001 01A 036 025 09C 025 029 1C8 064 06F 04E 051 078 084 023 032 028 001 1B0 084 015 010 038 03D 084 01F 1C5 1CC 02B 01B 084 016 024 019 023 025 001 033 021 036 028 161 025 029 1C8 091 0E3 029 001 08E 039 024 011 03D 084 01F 1C5 1CC 016 03E 023 001 023 084 02A 036 025 001 09A 08B 028 1C8 01F 02E 01B 011 084 022 032 001 033 084 023 03E 022 011 038 03D 084 01F 024 1C5 1CC 023 084 02A 036 0E2 0F0 084 015 001 032 03D 084 029 03D 03E 022 03B 018 084 01F 1C0	"<SPEAKER>「この鉱山の さらに北には
モンスターどもの 村があるんだ<WAIT><SPEAKER>「ふしぎなことに やつらの家には
人間は 入れないんだ<WAIT><SPEAKER>「きっと とびらに 魔物の
たましいでも やどっているんだな<WAIT><SPEAKER>「とびら自体が もんばんってわけだ"
03	27	0x0327	0x026A67	0x026A68	29	226	50	1CC 019 019 029 001 015 02F 03D 084 01B 041 1C8 021 015 039 01F 023 016 029 001 027 038 028 084 015 1C8 011 020 084 029 03D 01A 027 03E 07A 1C5 1CC 020 041 03E 017 036 001 027 022 017 015 027 079 1C0	"<SPEAKER>「ここは かみんじょ
つかれたときは ねるのが
いちばんさねっ!<WAIT><SPEAKER>「ちょっくら ねてくかね?"
03	28	0x0328	0x026A85	0x026A86	7	54	13	1CC 021 015 039 029 001 023 039 01F 015 011 079 1C0	<SPEAKER>「つかれは とれたかい?
03	29	0x0329	0x026A8D	0x026A8E	11	81	17	1CC 02B 02F 03D 02B 016 040 012 029 001 035 017 024 011 084 01E 1C0	<SPEAKER>「ふみんふきゅうは よくないぞ
03	2A	0x032A	0x026A99	0x026A9A	32	249	58	1CC 02A 01A 01B 084 02B 037 084 01F 024 001 027 078 020 03F 03D 07A 1C5 1CC 014 039 084 01F 035 07A 001 02C 03E 001 03B 015 03D 027 013 023 029 1C8 02E 084 01F 02E 084 01F 001 018 011 018 03D 084 02B 01E 017 084 01F 084 01D 07A 1C0	"<SPEAKER>「ひさしぶりだな ねーちゃん!<WAIT><SPEAKER>「おれだよ! へっ わかんねえとは
まだまだ けいけんぶそくだぜ!"
03	2B	0x032B	0x026ABA	0x026ABB	215	1719	409	1CC 010 03D 023 016 001 014 02E 013 01A 03D 084 015 1C8 014 017 01C 037 03C 001 017 039 01F 03D 084 022 1C8 0EE 084 02A 03A 011 03C 001 01B 01F 035 081 081 081 1C5 1CC 010 028 010 023 001 014 039 029 001 0C9 025 1C8 032 084 023 03E 01F 03D 084 01F 035 001 023 037 010 013 084 01C 024 1C8 01E 01B 01F 036 001 02F 021 018 020 02E 03E 01F 03D 084 01F 07A 1C5 1CC 0D5 0B8 0B2 0C7 02C 001 026 018 038 0C7 03C 024 1C5 1CC 014 011 03E 07A 001 010 03D 01F 028 001 024 015 02E 03C 1C8 01A 036 03E 01F 001 010 028 001 084 029 015 084 022 015 011 1C8 084 05E 084 05C 078 084 05B 06C 06F 024 001 010 037 03F 001 06D 06A 084 01F 084 01D 07A 1C5 1CC 014 039 029 001 113 091 025 001 084 029 018 022 1C8 019 028 001 10B 10C 084 022 001 014 095 03C 1C8 010 01A 03E 022 01F 03D 084 01F 084 015 001 02E 011 03E 01F 035 1C5 1CC 113 091 084 023 032 025 001 093 015 03C 1C8 02D 036 01D 022 03D 028 029 001 011 011 018 084 023 035 1C5 1CC 123 011 032 028 025 001 024 036 024 017 024 03E 01F 1C8 113 091 03C 001 024 03D 023 001 015 03D 084 021 031 025 1C8 01B 022 033 084 015 038 03D 084 01F 001 015 03D 084 021 031 025 035 07A 1C5 1CC 033 021 029 001 024 025 03C 001 01A 084 015 01B 022 03D 084 01F 079 1C5 1CC 096 09F 028 0C2 19F 028 001 18B 0B4 079 1C5 1CC 024 03D 022 001 019 03E 01F 011 07A 001 010 03D 024 1C8 084 022 015 017 022 001 03B 038 084 020 013 028 001 02E 03B 038 033 021 084 015 1C8 019 039 011 084 01B 041 012 001 02B 013 01F 036 001 02E 084 01C 011 084 01D 07A 1C5 1CC 017 078 03E 07A 001 01A 016 028 001 019 023 029 1C8 023 032 015 017 001 010 03D 01F 029 001 024 015 02E 03C 1C8 01F 01C 018 038 028 084 015 001 01A 016 084 01F 024 07A 1C0	"<SPEAKER>「あんとき おまえさんが
おくすりを くれたんで
命びろいを したよ・・・<WAIT><SPEAKER>「あのあと おれは 町に
もどったんだよ とりあえずな
そしたら みつけちまったんだ!<WAIT><SPEAKER>「地下水道へ ぬける道をな<WAIT><SPEAKER>「おいっ! あんたの なかまを
さらった あの ばかでかい
ベビーバロンな ありゃ ワルだぜ!<WAIT><SPEAKER>「おれは 囚人に ばけて
この 鉱山で お宝を
あさってたんだが まいったよ<WAIT><SPEAKER>「囚人どもに 何かを
ほらせてんのは いいけどよ<WAIT><SPEAKER>「使いものに ならなくなった
囚人を なんと かんづめに
してやがるんだ かんづめによ!<WAIT><SPEAKER>「やつは なにを さがしてんだ?<WAIT><SPEAKER>「古代の装置の 復活?<WAIT><SPEAKER>「なんて こったい! あんな
でかくて わるぢえの まわるやつが
これいじょう ふえたら まずいぜ!<WAIT><SPEAKER>「くーっ! さきの ことは
ともかく あんたは なかまを
たすけるのが さきだな!"
03	2C	0x032C	0x026B92	0x026B93	18	137	37	1CC 014 017 01C 037 028 001 014 039 011 1C8 023 001 011 03E 020 03F 010 001 024 03D 084 01F 084 015 1C8 019 039 03C 001 033 038 084 01D 011 07A 1C0	"<SPEAKER>「おくすりの おれい
と いっちゃあ なんだが
これを やるぜい!"
03	2D	0x032D	0x026BA5	0x026BA6	6	43	12	1CC 0C2 0C4 01A 01D 022 033 03A 012 015 079 1C0	<SPEAKER>「装備させてやろうか?
03	2E	0x032E	0x026BAC	0x026BAD	22	174	39	1CC 027 078 020 03F 03D 001 010 03D 01F 024 036 1C8 010 028 001 09E 018 08B 028 001 01F 017 036 02F 03C 1C8 01F 01F 016 021 084 02B 01D 038 084 01D 07A 1C0	"<SPEAKER>「ねーちゃん あんたなら
あの 化け物の たくらみを
たたきつぶせるぜ!"
03	2F	0x032F	0x026BC3	0x026BC4	19	152	36	1CC 014 03E 023 001 01E 037 03F 001 02B 021 084 019 012 084 01F 024 1C8 025 032 021 03C 001 024 03D 023 015 01B 022 001 02E 01F 019 011 035 1C0	"<SPEAKER>「おっと そりゃ ふつごうだな
にもつを なんとかして またこいよ"
03	30	0x0330	0x026BD7	0x026BD8	46	362	85	1CC 019 019 028 001 084 05F 04E 028 001 064 084 049 016 020 029 1C8 0C8 11C 035 037 001 055 06C 070 04B 028 1C8 015 011 084 01E 012 025 001 027 03E 01B 03D 024 03D 084 01F 1C5 1CC 011 02E 001 0E5 0E7 01B 022 038 028 029 1C8 02A 028 01F 02E 084 015 001 023 084 02A 084 01F 01C 1C8 014 01E 03A 01B 011 001 055 06C 070 04B 024 03D 084 01F 1C0	"<SPEAKER>「ここの ボスの モグきちは
発掘より トロッコの
かいぞうに ねっしんなんだ<WAIT><SPEAKER>「いま 研究してるのは
ひのたまが とびだす
おそろしい トロッコなんだ"
03	31	0x0331	0x026C06	0x026C07	22	172	52	1D0 06B 084 054 075 029 001 09D 147 03C 001 090 01F 1C8 096 09F 152 153 084 015 001 015 011 022 010 038 1C5 1D0 01B 015 01B 001 06B 084 054 075 029 001 096 09F 152 153 084 015 1C8 118 031 024 011 07A 1C3 1C0	"<CLEAR>
レディは 石板を 見た
古代文字が かいてある<WAIT>
<CLEAR>
しかし レディは 古代文字が
読めない!"
03	32	0x0332	0x026C1D	0x026C1E	8	58	18	1D0 067 04D 046 084 015 001 118 03D 084 022 017 039 01F 07A 1C3 1C3 1C0	"<CLEAR>
ヨシオが 読んでくれた!"
03	33	0x0333	0x026C26	0x026C27	12	96	26	1D0 067 04D 046 028 001 01F 02E 01B 011 084 015 1C8 014 01F 018 084 02A 03C 001 010 084 018 01F 07A 1C0	"<CLEAR>
ヨシオの たましいが
おたけびを あげた!"
03	34	0x0334	0x026C33	0x026C34	16	127	34	1CC 012 014 014 078 081 081 081 1C8 014 0D8 01A 02E 081 081 081 1C8 03B 01B 025 001 118 02E 01D 022 017 084 01F 01A 039 081 081 081 1C0	"<SPEAKER>「うおおー・・・
お嬢さま・・・
わしに 読ませてくだされ・・・"
03	35	0x0335	0x026C44	0x026C45	141	1127	273	1CC 013 078 023 081 081 081 03D 079 081 081 081 1C8 09D 147 028 001 128 028 0B9 029 1C8 015 018 022 02E 01C 024 081 081 084 022 029 001 118 02F 02E 01C 1C5 1CC 081 081 081 035 03E 022 001 0C2 19F 03C 1C8 134 133 01C 038 019 023 025 001 016 031 01F 081 081 081 1C8 02B 01F 01F 084 02A 001 0B1 015 01A 03D 023 001 01C 038 023 016 1C5 1CC 020 040 012 084 01B 021 024 038 001 03B 084 015 001 01B 032 084 02C 1C8 084 047 058 084 05C 04E 025 001 141 016 001 084 05F 078 06A 03C 001 01A 01A 084 018 1C8 03B 084 015 0CD 03C 001 01B 031 01C 084 02C 01B 081 081 081 01A 01C 039 084 029 1C5 1CC 0C2 19F 029 001 02B 01F 01F 084 02A 001 0EE 03C 1C8 013 038 084 022 010 03A 012 081 081 081 081 081 081 081 01F 084 01F 01B 1C8 180 016 001 084 05F 078 06A 03C 001 01A 01A 084 018 01F 023 016 029 1C5 1CC 0C2 19F 029 001 189 13E 023 001 0B6 03C 1C8 01A 02E 01C 019 023 029 001 024 011 084 01F 03A 012 081 081 081 1C5 1CC 081 081 081 0F4 128 084 022 01C 024 081 081 081 081 081 1C8 019 028 001 09D 147 029 001 0D3 03E 022 011 01F 0B9 084 015 1C8 035 01A 01E 012 084 022 01C 024 07A 001 014 0D8 01A 02E 07A 1C0	"<SPEAKER>「えーと・・・ん?・・・
石板の 上の方は
かけてますな・・では 読みます<WAIT><SPEAKER>「・・・よって 装置を
封印することに きめた・・・
ふたたび 行かさんと するとき<WAIT><SPEAKER>「ちゅうじつなる わが しもべ
ガヌビスに 白き ボールを ささげ
わが名を しめすべし・・・さすれば<WAIT><SPEAKER>「装置は ふたたび 命を
えるであろう・・・・・・・ただし
黒き ボールを ささげたときは<WAIT><SPEAKER>「装置は 二度と 目を
さますことは ないだろう・・・<WAIT><SPEAKER>「・・・以上ですな・・・・・
この 石板は 持っていた方が
よさそうですな! お嬢さま!"
03	36	0x0336	0x026CD2	0x026CD3	8	59	17	1D0 06B 084 054 075 029 001 09D 147 03C 090 035 012 023 01B 01F 1C0	"<CLEAR>
レディは 石板を見ようとした"
03	37	0x0337	0x026CDB	0x026CDC	13	100	27	1D0 067 04D 046 028 001 01F 02E 01B 011 084 015 1C8 014 01F 018 084 02A 03C 001 010 084 018 01F 07A 1C3 1C0	"<CLEAR>
ヨシオの たましいが
おたけびを あげた!"
03	38	0x0338	0x026CE9	0x026CEA	18	143	35	1CC 014 0D8 01A 02E 07A 001 02E 084 01C 001 04B 070 049 04E 028 1C8 084 017 010 011 03C 001 01F 01B 015 031 02E 01B 041 012 084 01E 07A 1C0	"<SPEAKER>「お嬢さま! まず コックスの
ぐあいを たしかめましょうぞ!"
03	39	0x0339	0x026CFC	0x026CFD	26	208	59	1D0 06B 084 054 075 029 001 04B 070 049 04E 03C 001 01B 036 084 02C 01F 1C5 1D0 015 01C 015 084 01F 084 015 001 02E 084 01F 001 011 016 03C 001 01B 022 011 038 1C5 1D0 06B 084 054 075 029 001 04B 070 049 04E 03C 001 01F 01C 018 01F 1C0	"<CLEAR>
レディは コックスを しらべた<WAIT>
<CLEAR>
かすかだが まだ いきを している<WAIT>
<CLEAR>
レディは コックスを たすけた"
03	3A	0x033A	0x026D17	0x026D18	12	93	24	1D0 04B 070 049 04E 084 015 001 083 05B 078 054 075 078 025 001 017 03B 03B 03E 01F 1C3 1C3 1C0	"<CLEAR>
コックスが パーティーに くわわった"
03	3B	0x033B	0x026D24	0x026D25	116	928	209	1CC 012 014 014 014 011 03E 07A 001 029 010 001 029 010 1C8 014 001 014 02E 013 036 001 025 001 091 0E3 015 03E 07A 1C5 1CC 017 03B 078 03E 07A 001 01F 01C 015 03E 01F 010 1C8 014 001 014 039 01F 020 001 084 01F 02E 01A 039 022 01F 03D 084 01F 1C5 1CC 01F 001 01F 01B 015 025 001 0C9 084 022 029 1C8 01A 018 023 015 001 084 029 017 020 023 015 1C8 010 01E 084 02A 02D 012 084 01F 011 001 084 01F 03E 01F 018 084 023 035 1C5 1CC 010 084 018 017 028 001 029 022 025 1C8 015 03D 084 021 031 025 001 01A 039 038 024 03D 022 1C8 023 001 023 03D 084 022 032 027 013 084 01D 1C5 1CC 010 001 010 011 021 036 028 1C8 029 024 01B 03C 001 016 011 01F 03D 084 01F 018 084 023 035 1C5 1CC 019 028 001 10B 10C 028 001 030 019 012 025 1C8 02A 02F 021 028 001 016 020 023 015 001 011 03A 011 03A 1C8 0F6 03E 022 038 001 036 01B 011 03D 084 01F 035 1C0	"<SPEAKER>「うおおおいっ! はあ はあ
お おまえら に 人間かっ!<WAIT><SPEAKER>「くわーっ! たすかったあ
お おれたち だまされてたんだ<WAIT><SPEAKER>「た たしかに 町では
さけとか ばくちとか
あそびほうだい だったけどよ<WAIT><SPEAKER>「あげくの はてに
かんづめに されるなんて
と とんでもねえぜ<WAIT><SPEAKER>「あ あいつらの
はなしを きいたんだけどよ<WAIT><SPEAKER>「この 鉱山の むこうに
ひみつの きちとか いろいろ
作ってる らしいんだよ"
03	3C	0x033C	0x026D99	0x026D9A	41	321	72	1CC 019 028 02E 02E 001 02D 03E 023 011 01F 036 1C8 013 039 013 019 023 025 001 024 03E 020 02E 012 084 01D 07A 1C8 02F 03D 024 001 015 03D 084 021 031 025 001 024 03E 020 02E 012 035 07A 1C5 1CC 023 02D 02D 081 081 081 001 027 013 020 03F 03D 07A 1C8 024 03D 023 015 01B 022 035 07A 1C0	"<SPEAKER>「このまま ほっといたら
えれえことに なっちまうぜ!
みんな かんづめに なっちまうよ!<WAIT><SPEAKER>「とほほ・・・ ねえちゃん!
なんとかしてよ!"
03	3D	0x033D	0x026DC3	0x026DC4	30	237	64	1D0 0AC 016 024 001 015 03D 084 021 031 084 015 001 010 038 1C5 1D0 084 04D 076 043 084 05C 078 084 01B 038 01B 028 001 015 03D 084 021 031 029 1C8 091 0E3 011 084 015 011 028 001 084 01A 011 037 041 012 029 1C8 123 03E 022 011 024 011 035 012 084 01F 1C0	"<CLEAR>
大きな かんづめが ある<WAIT>
<CLEAR>
ジェイビーじるしの かんづめは
人間いがいの ざいりょうは
使っていないようだ"
03	3E	0x033E	0x026DE2	0x026DE3	51	403	88	1D0 016 018 03D 07A 001 110 028 127 055 06C 070 04B 1C8 023 017 084 02C 021 001 01A 084 016 041 012 1B3 001 011 084 015 011 1C8 030 084 01F 03D 084 01B 041 012 01B 03F 001 016 03D 01B 1C5 1D0 01E 012 01A 084 029 03D 028 001 010 015 011 084 05F 051 06F 084 022 1C8 110 028 127 001 029 03E 01B 03F 1C8 127 015 084 01C 029 001 030 01D 011 084 018 03D 1C0	"<CLEAR>
きけん! 火の玉トロッコ
とくべつ さぎょう員 いがい
むだんじょうしゃ きんし<WAIT>
<CLEAR>
そうさばんの あかいボタンで
火の玉 はっしゃ
玉かずは むせいげん"
03	3F	0x033F	0x026E16	0x026E17	24	192	40	1D0 019 028 001 010 015 011 001 068 06F 083 05D 084 015 1C8 022 03D 031 021 001 01B 022 011 038 023 016 029 1C8 055 06C 070 04B 025 001 028 039 02E 01D 03D 1C0	"<CLEAR>
この あかい ランプが
てんめつ しているときは
トロッコに のれません"
03	40	0x0340	0x026E2F	0x026E30	16	125	29	1CC 026 014 078 1C8 117 110 028 04D 073 070 049 084 022 1C8 019 01B 084 015 001 026 018 022 01B 02E 012 023 029 1C0	"<SPEAKER>「ぬおー
噴火のショックで
こしが ぬけてしまうとは"
03	41	0x0341	0x026E40	0x026E41	31	245	53	1CC 01B 015 01B 001 091 0E3 031 001 084 023 012 01D 001 014 0C3 036 028 1C8 1B0 033 001 0C9 032 001 119 158 084 022 1A8 02E 03E 020 02E 03E 01F 025 1C8 016 02E 03E 022 038 07A 001 084 01A 02E 078 02F 03A 07A 1C0	"<SPEAKER>「しかし 人間め どうせ お前らの
村や 町も 落岩で埋まっちまったに
きまってる! ざまーみろ!"
03	42	0x0342	0x026E60	0x026E61	17	130	32	1D0 06B 084 054 075 029 001 043 070 048 072 044 015 036 1C8 04E 083 05D 069 06F 084 049 03C 001 030 01B 037 023 03E 01F 07A 1C0	"<CLEAR>
レディは イッキュウから
スプリングを むしりとった!"
03	43	0x0343	0x026E72	0x026E73	27	210	49	1CC 026 014 078 001 024 025 01B 033 084 015 038 07A 1C8 01E 039 084 022 001 0C9 025 032 084 023 038 099 084 01F 024 07A 1C8 020 041 03E 023 011 01F 011 001 033 031 022 001 014 027 084 015 011 1C0	"<SPEAKER>「ぬおー なにしやがる!
それで 町にもどる気だな!
ちょっといたい やめて おねがい"
03	44	0x0344	0x026E8E	0x026E8F	27	212	52	1CC 026 014 078 001 024 025 01B 033 084 015 038 07A 1C8 01E 039 084 022 001 0C9 025 032 084 023 038 099 084 01F 03E 01F 024 07A 1C8 084 022 032 001 020 041 03E 023 001 011 011 016 02F 084 01F 084 01D 07A 1C0	"<SPEAKER>「ぬおー なにしやがる!
それで 町にもどる気だったな!
でも ちょっと いいきみだぜ!"
03	45	0x0345	0x026EAA	0x026EAB	19	151	37	1CC 024 001 024 03D 084 01F 035 07A 1C8 090 038 03D 084 01B 03F 027 013 035 07A 1C8 011 011 08B 033 038 015 036 001 010 03E 020 08D 018 035 07A 1C0	"<SPEAKER>「な なんだよ!
見るんじゃねえよ!
いい物やるから あっち行けよ!"
03	46	0x0346	0x026EBE	0x026EBF	24	189	44	1CC 014 039 01A 02E 084 015 001 084 02A 03E 017 037 01B 022 1C8 019 01B 03C 026 015 01B 01F 019 023 029 1C8 05C 1CD 061 1CD 053 1CD 084 01F 084 01E 07A 001 011 011 024 07A 1C0	"<SPEAKER>「おれさまが びっくりして
こしをぬかしたことは
ヒ<PAUSE_30>ミ<PAUSE_30>ツ<PAUSE_30>だぞ! いいな!"
03	47	0x0347	0x026ED7	0x026ED8	11	82	20	1CC 024 03D 084 01F 035 07A 1C8 025 032 021 03C 02C 036 01B 022 097 011 07A 1C0	"<SPEAKER>「なんだよ!
にもつをへらして来い!"
